mana,card_text,attack,health,class,rarity,card_mark,minion_type,spell_school
2,Battlecry: Give +1/+1 to a minion of each type in your hand.,2.0,3.0,['Neutral'],Common,3.0,['Beast'],
8,Battlecry: Choose an enemy minion. Throw a random minion from your hand at it.,7.0,9.0,['Neutral'],Epic,2.8,,
3,"At the end of your turn, summon a random basic Totem. Infuse (2): Summon two instead.",0.0,3.0,['Shaman'],Rare,2.4,['Totem'],
7,Summon five 2/2 Adventurers with random bonus effects.,,,['Paladin'],Rare,2.6,,
1,"After you play a Pirate, summon this minion from your deck.",1.0,1.0,['Neutral'],Legendary,3.6,['Pirate'],
7,"Battlecry: Destroy a random minion in your opponent's hand, deck, and battlefield.",4.0,6.0,['Death Knight'],Legendary,4.8,['Undead'],
3,Battlecry: Cast the other choice from the last Choose One spell you've cast.,3.0,4.0,['Druid'],Rare,4.2,,
2,"Stealth, Poisonous",1.0,2.0,['Rogue'],Epic,2.6,,
1,Choose One - Draw a Beast; or Discover one.,1.0,1.0,['Druid'],Common,4.3,,
1,"At the start of your turn, draw a card.",2.0,1.0,['Neutral'],Common,2.4,,
3,"After you cast a spell on a friendly minion, set its Attack and Health to the higher of the two.",1.0,6.0,['Priest'],Legendary,4.4,,
1,"Dormant for 1 turn.

Rush",4.0,1.0,['Neutral'],Common,2.7,['Beast'],
1,"Battlecry: Deal 1 damage to a minion.

Spellburst: Return this minion to your hand.",1.0,1.0,['Neutral'],Common,2.6,,
2,"Lifesteal

Deal 3 damage to a minion.",,,['Priest'],Common,4.5,,Holy
2,Frenzy: Add a random spell from your class to your hand.,2.0,3.0,['Neutral'],Common,2.2,,
3,Battlecry: Deal 1 damage. Combo: Deal 2 instead.,2.0,,['Rogue'],Rare,3.0,,
2,"Secret: When your turn starts, Discover and cast a Secret from another class.",,,['Rogue'],Common,2.5,,
2,"Deal 3 damage to a random enemy minion. If it dies, recast this.

Overload: (1)",,,['Shaman'],Rare,3.9,,Fire
4,"Tradeable
Deathrattle: Summon a Persistent Peddler from your deck.",4.0,3.0,"['Hunter', 'Demon Hunter']",Rare,3.5,,
5,Battlecry: Summon a Beast from your deck that costs (5) or less.,4.0,4.0,['Hunter'],Common,3.1,,
3,Summon a 3/3 Strider. Repeat for each Secret you control.,,,['Hunter'],Rare,4.5,,
5,Your Taunt minions have +2 Attack.,4.0,5.0,['Neutral'],Common,2.1,,
4,Battlecry: Gain stats equal to your weapon's.,3.0,3.0,['Neutral'],Rare,3.6,['Pirate'],
3,"Echo
Taunt",2.0,4.0,['Neutral'],Rare,3.2,,
1,Battlecry: Add a random Reborn minion to your hand.,1.0,2.0,['Rogue'],Common,4.6,['Beast'],
6,"Give a minion +4/+4, Divine Shield and Taunt.",,,['Paladin'],Rare,2.4,,Holy
2,"After you use your Hero Power, cast a Secret from your deck.",2.0,3.0,['Hunter'],Rare,4.4,['Beast'],
3,Battlecry: Take a Snapshot of your current hand and shuffle it into your deck.,3.0,3.0,['Neutral'],Legendary,4.2,,
2,"Echo

Add a random card to your hand (from your opponent's class).",,,[],Rare,3.6,,
4,Deal 6 damage to a minion. Excess damage hits the enemy hero.,,,['Hunter'],Common,3.7,,
3,Deathrattle: Summon a 4/1 Imp.,4.0,1.0,['Neutral'],Common,2.3,['Demon'],
1,Add a random card from another class to your hand.,,,[],Common,1.8,,
3,Gain an empty Mana Crystal for each friendly minion.,,,['Druid'],Epic,3.2,,
4,Deathrattle: Summon a random minion from your hand that costs (2) or less.,4.0,3.0,['Neutral'],Common,3.7,['Mech'],
4,Deathrattle: Summon a random 2-Cost minion.,4.0,3.0,['Neutral'],Common,4.6,['Mech'],
6,Deathrattle: Summon a random 4-Cost minion.,6.0,4.0,['Neutral'],Epic,4.4,['Mech'],
1,Give all enemy minions -3 Attack this turn only.,,,['Priest'],Rare,4.5,,Shadow
2,The first minion you play each turn costs (1) less.,2.0,2.0,['Neutral'],Rare,2.4,,
5,"Whenever your hero attacks, summon a 1/1 Piranha.",2.0,,['Hunter'],Epic,1.8,,
3,"At the end of your turn, add a 1/1 Piranha Swarmer to your hand.",2.0,5.0,['Shaman'],Rare,2.7,['Murloc'],
1,"Rush

After you summon a Piranha Swarmer, gain +1 Attack.",1.0,1.0,['Neutral'],Common,1.7,['Beast'],
8,"Battlecry: If you've summoned 8 other Pirates this game, plunder the enemy",8.0,8.0,['Rogue'],Legendary,4.0,['Pirate'],
9,"Taunt

At the end of your turn, summon a Demon from your deck.",7.0,9.0,"['Hunter', 'Demon Hunter']",Epic,3.8,['Demon'],
8,Battlecry: Deal 5 damage.,5.0,6.0,['Neutral'],Common,2.6,['Beast'],
5,You must be logged in to post a comment.,5.0,6.0,['Neutral'],Common,3.3,,
4,Battlecry: Deal 5 damage to your hero.,5.0,6.0,['Warlock'],Epic,2.4,['Demon'],
3,"Battlecry: Summon a 3/2 Duelist.

Corrupt: Summon two.",1.0,2.0,['Shaman'],Rare,3.2,,
1,Poisonous,2.0,1.0,['Rogue'],Common,2.9,,
2,"Secret: At the end of your opponent's turn, add copies of the cards they played to your hand.",,,['Rogue'],Common,4.2,,
3,"Deal 2 damage to all minions. If you've discarded a card this game, deal 1 more.",,,['Warlock'],Common,2.7,,
9,Silence and destroy all minions.,,,['Priest'],Epic,4.1,,Shadow
1,"Destroy all your minions. For each one, destroy a random enemy minion.",,,['Warlock'],Rare,4.1,,Fire
1,Each player equips a 2/2 Knife with Poisonous.,,,['Rogue'],Rare,2.8,,Shadow
3,Transform all minions into random Murlocs.,,,['Shaman'],Epic,4.5,,
5,Destroy all damaged minions.,,,['Warrior'],Rare,4.1,,
3,Combo: Give a friendly minion Poisonous.,2.0,3.0,['Rogue'],Common,3.8,,
2,"Deal 3 damage to a minion. If that kills it, summon a 2/2 Zombie with Rush.",,,['Death Knight'],Common,4.5,,Shadow
4,Battlecry: Give a friendly minion Poisonous.,3.0,3.0,['Rogue'],,2.8,,
1,Gain 4 Corpses. Shuffle four Crates into your deck that summon a 2/2 Undead when drawn.,,,['Death Knight'],Rare,4.7,,
8,Deathrattle: Summon a random 7-Cost minion.,8.0,8.0,['Neutral'],Common,3.0,['Dragon'],
4,"After a friendly minion with Taunt dies, summon a new copy of it without Taunt.",3.0,4.0,['Druid'],Legendary,3.4,['Quilboar'],
4,Deathrattle: Transform a random minion in your opponent's hand into a Plaguespreader.,4.0,4.0,['Neutral'],Epic,3.3,['Undead'],
1,Discover a spell. It costs (2) less this turn.,,,['Druid'],Common,4.7,,Nature
5,Battlecry: Destroy your opponent's armor.,5.0,5.0,['Neutral'],Common,4.5,,
2,Deathrattle: Gain 3 Armor.,2.0,3.0,['Neutral'],Common,3.9,['Beast'],
1,Trigger a friendly minion's Deathrattle.,,,['Hunter'],Common,3.8,,
3,"After you play a Rush minion, summon a copy of it with 1 Health remaining.",4.0,3.0,['Warrior'],Epic,4.1,,
3,Summon two 2/2 Treants. Infuse (5): Two 5/5 Ancients instead.,,,['Druid'],Rare,3.4,,Nature
2,Shuffle your hand into your deck. Draw that many cards.,,,['Warlock'],Rare,4.2,,
1,Battlecry: Gain +2/+2 for each other Pogo-Hopper you played this game.,1.0,1.0,['Rogue'],Rare,3.8,['Mech'],
4,Destroy all minions and summon 2/2 Treants to replace them.,,,['Druid'],Common,3.2,,Nature
4,Your Hero Power gives this weapon +1 Attack instead of replacing it.,1.0,,['Rogue'],Epic,1.9,,
4,Deathrattle: Draw a card.,4.0,2.0,['Neutral'],Common,2.5,,
4,Transform a minion into a 1/1 Sheep.,,,['Mage'],,4.4,,Arcane
3,Transform a minion into a 4/2 Boar with Charge.,,,['Mage'],Rare,3.5,,Arcane
3,Transform a minion into a 4/1 Jellyfish with Spell Damage +2.,,,['Mage'],Common,2.9,,Arcane
2,Taunt,3.0,2.0,['Neutral'],Common,2.3,,
3,Deathrattle: Freeze two random enemy minions.,3.0,3.0,['Neutral'],Epic,2.6,['Mech'],
4,"Battlecry: Shuffle 3 Portals into your deck. When drawn, summon a 2/2 Demon with Rush.",5.0,2.0,['Neutral'],Rare,2.6,['Demon'],
6,"Battlecry: Shuffle 3 Portals into your deck. When drawn, summon a 2/2 Demon with Rush.",5.0,6.0,['Neutral'],Epic,2.9,['Demon'],
6,Deathrattle: Recruit a Demon.,2.0,2.0,['Warlock'],Rare,2.1,,
1,Deathrattle: Summon a 1/1 Shadowbeast.,1.0,1.0,['Warlock'],Common,3.9,,
5,Battlecry: Summon two 1/1 Fighters with Rush and Reborn.,3.0,3.0,['Death Knight'],Common,3.8,,
2,Discover 2 Concoctions.,,,['Rogue'],Rare,4.3,,
2,"Give a minion Divine Shield.

Draw a card.",,,['Paladin'],Common,4.4,,Holy
4,Add 1/1 copies of your minions to your hand. They cost (1).,,,"['Mage', 'Rogue']",Epic,4.2,,Arcane
1,Gain control of an enemy minion with 2 or less Attack until end of turn.,,,['Priest'],Common,4.6,,Shadow
3,"Secret: After your opponent plays a minion, transform it into a 1/1 sheep.",,,['Mage'],Rare,3.9,,Arcane
1,Battlecry: Restore 2 Health to all friendly characters.,1.0,1.0,['Neutral'],Common,4.1,,
2,"After a minion dies, add a Concoction to your hand.",1.0,4.0,['Rogue'],Legendary,4.1,['Undead'],
0,Give your hero +2 Attack this turn.,,,['Druid'],Common,2.7,,
2,"Choose a minion. Add a copy of it to your hand.

Finale: Give both +1/+2.",,,['Priest'],Common,3.7,,
4,Give a minion +2/+6.,,,['Priest'],Common,2.7,,Holy
8,Discover a 6-Cost minion. Summon two copies of it.,,,['Mage'],Epic,3.5,,Arcane
2,Choose One - Give your minions +1/+1; or Summon a 3/2 Panther.,,,['Druid'],Common,4.1,,
1,"Give a friendly minion +4/+4 until end of turn. Then, it dies. Horribly.",,,['Warlock'],Common,4.3,,
3,"Rush
Battlecry: Gain +1/+1 for each minion type you've played this game.",2.0,3.0,['Warrior'],Rare,2.1,,
2,Give a minion +2/+2. Restore it to full Health at the end of this turn.,,,['Priest'],Rare,4.2,,
8,Give a minion +3/+5. Costs (1) less for each spell in your hand.,,,['Priest'],Common,2.3,,Holy
1,"Choose a minion. Whenever it attacks, restore 4 Health to your hero.",,,['Priest'],Common,2.9,,Holy
5,Choose a friendly minion. Summon a 5/5 copy of it.,,,['Priest'],Epic,2.8,,
1,Give a minion +2 Health. Draw a card.,,,['Priest'],,4.5,,Holy
5,Give a minion +2/+6.,,,['Priest'],Common,2.1,,Shadow
3,Deathrattle: Give a random friendly Mech +2/+2.,3.0,,['Shaman'],Rare,3.6,,
3,Deal 2 damage to a minion and the minions next to it.,,,['Hunter'],Rare,3.3,,
4,Battlecry: Add two 3/3 Bots to your opponent's hand. Deathrattle: Summon them for yourself.,5.0,4.0,['Neutral'],Legendary,2.8,,
1,Give a minion +1 Attack. Invoke Galakrond.,,,['Rogue'],Common,3.0,,
3,"Deal 3 damage.

Costs (0) if you played Naga while holding this.",,,"['Hunter', 'Demon Hunter']",Rare,3.8,,Fel
4,Draw a Beast from your deck and double its Health.,,,['Druid'],Rare,1.9,,
0,The next spell you cast this turn costs (2) less.,,,['Rogue'],Epic,4.7,,
4,"Draw 2 minions. For each that costs (5) or more, summon a 2/3 Spirit with Taunt.",,,['Shaman'],Rare,3.8,,Shadow
2,"Secret: After your opponent casts a spell, destroy a random enemy minion.",,,['Hunter'],Common,3.9,,
2,Battlecry: Your next Fire spell has Spell Damage +2.,2.0,3.0,['Mage'],Common,3.6,,
3,Battlecry: Your next Choose One card costs (2) less.,2.0,4.0,['Druid'],Rare,3.9,,
4,Give your minions +1/+3.,,,['Druid'],Common,2.8,,
5,"Taunt. Battlecry: If you've restored Health this turn, gain +3/+3.",5.0,5.0,['Priest'],Epic,3.5,,
2,"Taunt
Infuse (3): Gain +2/+2.",2.0,3.0,['Neutral'],Common,2.3,,
4,"Whenever you cast a spell, restore 3 Health to your hero.",3.0,6.0,['Priest'],Common,3.4,,
6,Battlecry: Restore 4 Health to your hero.,5.0,4.0,['Neutral'],Common,1.8,,
7,"At the end of your turn, deal 6 damage randomly split among all enemies.",6.0,7.0,"['Hunter', 'Demon Hunter']",Rare,4.7,['Demon'],
1,Battlecry: Refresh an empty Mana Crystal for each spell you've cast this turn.,1.0,1.0,['Priest'],Legendary,4.7,['Naga'],
3,"Battlecry: Draw a spell. If it's Nature spell, also draw an Elemental.",2.0,3.0,['Shaman'],Rare,4.6,,
1,Give a minion +1/+1 for each of your Totems.,,,['Shaman'],Common,3.2,,Nature
3,"Give your minions ""Deathrattle: Summon a random basic Totem.""",,,['Shaman'],Rare,2.1,,
2,Deathrattle: Return any spells you cast on this minion to your hand.,1.0,2.0,['Paladin'],Epic,4.3,['Murloc'],
3,"Battlecry: If you control another Murloc, Discover a Murloc.",3.0,2.0,['Neutral'],Common,3.8,['Murloc'],
2,"At the end of your turn, summon a 1/1 Murloc.",0.0,3.0,['Shaman'],Rare,3.8,['Totem'],
8,"Taunt
Battlecry: Deal 2 damage to all other minions.",4.0,8.0,['Neutral'],Epic,4.1,['Dragon'],
3,"Poisonous
Battlecry: Discover a Dragon.",2.0,3.0,['Hunter'],Common,4.2,['Dragon'],
2,Discover a spell. Reduce its Cost by (2).,,,['Mage'],Epic,4.8,,Arcane
8,Battlecry: Draw your highest-Cost spell. Summon a random minion with the same Cost.,6.0,6.0,['Neutral'],Epic,4.4,['Elemental'],
1,Discover a Spell Damage minion. Your next one costs (1) less.,,,"['Mage', 'Shaman']",Common,3.8,,Arcane
3,Transform enemy minions into ones that cost (1) less and friendly minions into ones that cost (1) more.,,,['Shaman'],Epic,4.4,,Nature
2,"Battlecry: If your deck has no 2-Cost cards, give all minions in your deck +1/+1.",2.0,2.0,['Neutral'],Legendary,2.8,,
5,Battlecry: Transform all 1-Cost cards in your deck into Legendary minions.,5.0,5.0,['Paladin'],Legendary,3.8,,
5,"At the start of the game, shuffle 5 extra Legendary minions into your deck.",5.0,6.0,['Neutral'],Legendary,3.8,['Demon'],
3,Your deck size is 40. Your starting Health is 35.,3.0,4.0,['Neutral'],Legendary,4.5,,
3,"Battlecry: If your deck has no 3-Cost cards, transform into a 3/3 copy of a minion.",3.0,3.0,['Neutral'],Legendary,1.8,,
4,"Battlecry: If your deck has no 4-Cost cards, gain Lifesteal and Taunt.",4.0,4.0,['Neutral'],Legendary,1.6,,
5,Battlecry: Trigger a friendly minion's Deathrattle effect.,6.0,5.0,['Hunter'],Legendary,4.2,['Beast'],
8,Battlecry: Summon all minions from your hand that didn't start in your deck.,7.0,5.0,['Priest'],Legendary,2.4,,
2,Battlecry: Discover a spell from any class. It costs (1) less.,1.0,3.0,['Mage'],Epic,4.2,['Elemental'],
1,"After a friendly minion loses Divine Shield, give minions in your hand +1/+1. Lose 1 Durability.",0.0,,['Paladin'],Rare,2.6,,
4,Draw a minion and a spell from your deck. Swap their Costs.,,,['Paladin'],Epic,3.8,,
4,"Battlecry: Cast a Secret from your deck.

Combo: Cast 2 instead.",3.0,4.0,['Rogue'],Common,4.7,,
1,Combo: Deal 1 damage to a minion for each other card you've played this turn.,2.0,1.0,['Rogue'],Rare,3.2,['Pirate'],
2,Battlecry: Both players draw a card.,2.0,3.0,['Neutral'],Common,3.0,['Murloc'],
4,"After you play a Secret, put a random Hunter Secret into the battlefield.",5.0,4.0,['Hunter'],Legendary,4.2,,
3,Your spells are Poisonous.,3.0,4.0,['Hunter'],Legendary,4.0,,
1,Give a Silver Hand Recruit +3/+3 and Taunt.,,,['Paladin'],Epic,3.0,,
7,Double the damage and healing of your spells and Hero Power.,7.0,7.0,['Priest'],Legendary,4.0,,
4,Battlecry: Your opponent can only play their left- and right-most cards on their next turn.,2.0,6.0,"['Hunter', 'Demon Hunter']",Legendary,4.0,['Demon'],
2,"At the start of your turn, give all minions in your hand +1/+1.",1.0,3.0,['Hunter'],Rare,1.9,,
5,"Summon a 5/5 Defender with Taunt. If your hero was healed this turn, summon another.",,,['Paladin'],Rare,3.3,,
3,"For each enemy minion, summon a 1/1 Pawn with Taunt.",,,['Warrior'],Rare,3.6,,
4,"Taunt

Has +2 Attack while you have no other minions.",2.0,6.0,['Neutral'],Common,3.6,,
6,Summon two minions from your deck. They fight!,,,"['Hunter', 'Demon Hunter']",Rare,1.8,,
0,"Tradeable

Choose a friendly minion. Enemy minions attack it.",,,['Warrior'],Epic,4.2,,
1,Copy a spell in your opponent's deck and add it to your hand.,,,['Priest'],Common,3.4,,Shadow
5,"Taunt
Divine Shield",3.0,4.0,['Neutral'],Common,3.5,['Mech'],
5,Give a minion +1/+2. Summon a copy of it.,,,['Priest'],Rare,3.2,,Shadow
1,Battlecry: Copy a card in your opponent's deck and add it to your hand.,1.0,2.0,['Priest'],Common,3.4,['Undead'],
7,Shuffle all minions into your opponent's deck.,,,['Priest'],Epic,4.3,,Shadow
4,Battlecry: Summon a random friendly minion that died this game. Give it Reborn.,3.0,1.0,['Priest'],Epic,4.1,,
3,"After you cast a Shadow spell, deal 2 damage to each Hero.",3.0,4.0,['Priest'],Rare,3.3,,
3,Battlecry: Adapt.,2.0,2.0,['Neutral'],Common,2.2,['Beast'],
2,Taunt,0.0,7.0,['Warrior'],Common,3.1,,
2,You must be logged in to post a comment.,3.0,2.0,['Neutral'],Common,3.0,['Murloc'],
3,"After your hero attacks, deal 1 damage to all enemies.",3.0,3.0,['Neutral'],Common,4.2,['Pirate'],
3,"Lifesteal

Each turn this is in your hand, swap its Attack and Health.",2.0,4.0,['Neutral'],Common,1.9,,
2,Silence a friendly minion. Draw a card.,,,['Priest'],Common,1.8,,Holy
2,Give +1 Attack to Silver Hand Recruits you summon this game.,,,['Paladin'],Epic,4.5,,Holy
10,Cast 10 random spells (targets chosen randomly).,,,['Mage'],Epic,3.3,,Shadow
10,Deal 10 damage.,,,['Mage'],Epic,4.0,,Fire
3,"Whenever your Hero Power kills a minion, draw a card.",3.0,4.0,['Mage'],Rare,3.9,,
2,Deathrattle: Return this to your hand as a 6/6 that costs (6).,2.0,2.0,['Mage'],Legendary,2.9,['Elemental'],
4,"After you cast a spell, add a random Fire spell to your hand.",2.0,5.0,['Neutral'],Common,2.3,,
5,Battlecry: Give your Silver Hand Recruits +2/+2.,2.0,5.0,['Paladin'],Epic,4.0,,
5,Can't attack while damaged.,5.0,8.0,['Priest'],Common,2.6,['Elemental'],
5,"Battlecry: If you've cast three spells while holding this, choose an Ancient Relic.",5.0,5.0,['Neutral'],Legendary,4.7,['Naga'],
2,Lifesteal,1.0,4.0,['Warlock'],Rare,2.7,['Demon'],
2,Battlecry: Gain +1/+1 for each spell you've cast this turn.,2.0,3.0,['Priest'],Common,3.8,['Naga'],
3,"Whenever you play a card, gain +1/+1.",2.0,2.0,['Neutral'],Rare,4.1,,
2,"Battlecry: If you control a Quest, draw a card.",2.0,3.0,['Neutral'],Rare,4.6,,
2,"Deal 3 damage. If your hand is empty, draw a card.",,,['Hunter'],Common,4.3,,
2,Battlecry: Give all enemy minions -2 Attack this turn.,3.0,2.0,['Neutral'],Rare,3.7,['Elemental'],
7,"Taunt

Costs (1) less for each enemy minion.",2.0,7.0,['Neutral'],Common,2.4,,
3,Rush,3.0,3.0,['Warrior'],Common,2.7,,
2,"Scan the bottom 5 cards of your deck. Draw any Mechs found this way, then shuffle your deck.",,,['Paladin'],Epic,4.1,,
1,Restore 5 Health to your hero.,,,['Priest'],,1.6,,Holy
3,"Fire Spell Damage +2

Your Nature spells cost (1) less. After you cast a Frost spell, gain 3 Armor.",3.0,4.0,['Shaman'],Legendary,4.5,['Elemental'],
2,Your spells cost (1) less.,2.0,3.0,['Priest'],Common,4.6,['Elemental'],
3,"Summon 1 1/1 Imp.

(Upgrades each turn!)",,,['Warlock'],Common,2.0,,Fire
4,Battlecry: The next Demon you play costs (2) less.,4.0,4.0,"['Hunter', 'Demon Hunter']",Rare,3.9,,
3,Enrage: Windfury and +1 Attack,3.0,3.0,['Neutral'],Common,3.2,,
8,"At the end of your turn, restore 8 Health to a damaged friendly character.",8.0,8.0,['Paladin'],Legendary,4.2,['Elemental'],
8,"Can't Attack. At the end of your turn, deal 8 damage to a random enemy.",8.0,8.0,['Neutral'],Legendary,4.8,['Elemental'],
10,"Rush. Immune while you control a Whelp.

Battlecry: Summon six 2/1 Whelps with Rush.",8.0,8.0,['Neutral'],Legendary,3.6,['Dragon'],
3,Your other minions have +1 Attack.,2.0,3.0,['Neutral'],Common,2.8,,
4,Battlecry: Discover a Choose One card. It has both effects combined.,3.0,4.0,['Druid'],Rare,4.1,,
1,"Questline: Play 3 Pirates.

Reward: Draw a weapon.",,,['Warrior'],Legendary,4.4,,
1,"Quest: Cast 10 spells.

Reward: Ascendant Scroll.",,,['Mage'],Legendary,3.0,,
3,"Draw 2 Pirates from your deck.

Combo: And a weapon.",,,['Rogue'],Rare,4.3,,
1,Deal 1 damage to all characters.,,,['Warlock'],Common,3.1,,Fel
6,Summon three 2/4 Toads with Taunt. Overload: (3),,,['Shaman'],Common,3.0,,
2,Spell Damage +1,2.0,3.0,['Neutral'],Common,2.7,['Naga'],
0,Deal 3 damage to your hero. Return two friendly minions that died this game to your hand.,,,"['Warlock', 'Priest']",Common,4.6,,Shadow
2,"After you cast a spell, deal damage equal to its Cost to the enemy Hero.",2.0,3.0,['Hunter'],Legendary,4.7,['Naga'],
1,Give your hero +2 Attack this turn. Deal damage equal to your hero's Attack to a minion.,,,['Druid'],Rare,3.5,,
4,"Resurrect a friendly 1-Cost, 2-Cost, and 3-Cost minion.",,,"['Paladin', 'Priest']",Rare,4.3,,Holy
3,Battlecry: Give +1/+1 to your minions with Divine Shield.,3.0,,['Paladin'],Rare,3.7,,
2,Battlecry: Add two 1/1 Rams with Rush to your hand.,2.0,2.0,['Neutral'],Common,2.6,,
3,"Battlecry: If you control a Secret, gain +1/+1 and Stealth.",4.0,3.0,['Hunter'],Common,3.9,,
