mana,card_text,attack,health,class,rarity,card_mark,minion_type,spell_school
4,Battlecry :  Replace spells in your hand with random spells (from your opponent's class) ,4.0,5.0,['Rogue'],Legendary,2.6,,
5,Battlecry : If you played an Elemental last turn  transform an enemy minion into a 0/1 Frog withTaunt ,5.0,6.0,['Shaman'],Epic,4.6,['Elemental'],
3,YourOutcast cards cost (1) less ,3.0,4.0,"['Hunter', 'Demon Hunter']",Common,3.2,,
7,Overkill : Double this minion's attack ,5.0,10.0,['Neutral'],Epic,2.6,,
1,Deathrattle : Summon a 1/1 Disarmed Zombie with Deathrattle : Summon a 1/1 Zombie ,1.0,1.0,['Druid'],Common,4.9,['Undead'],
3,Has Attack equal to the number of cards you've drawn this turn ,0.0,,"['Hunter', 'Demon Hunter']",Epic,2.4,,
5,Battlecry : If you have 15 or less Health  gain +2/+4 andTaunt ,4.0,6.0,['Neutral'],Common,3.2,,
3,After your Hero attacks  add aLackey to your hand ,2.0,,['Warrior'],Epic,3.8,,
3,Your minions can't beFrozen ,3.0,4.0,['Neutral'],Common,2.4,['Elemental'],
5,Transform your Mana Crystals into 2/2 minions  Recover the mana when they die ,,,['Druid'],Epic,3.0,,Nature
10,Taunt,10.0,10.0,['Neutral'],Common,1.5,,
1,Choose One - Deal 2 damage; or Summon two 1/1 Saplings ,,,['Druid'],Common,4.3,,Nature
2,Draw a Beast  Reduce its Cost by (1)  (Upgrades when you have 5 Mana ),,,['Druid'],Rare,2.8,,Nature
3,Battlecry : Give your opponent a Coin Deathrattle : You get two ,3.0,4.0,['Rogue'],Common,2.6,['Beast'],
5,Battlecry :  Enemy spells cost (5) more next turn ,5.0,5.0,['Neutral'],Legendary,4.7,,
1,Each time you cast a spell this turn  add a random Hunter card to your hand ,,,['Hunter'],Epic,3.1,,
10,Rush  WindfuryCosts (5) less if you have 15 Health or less ,8.0,8.0,['Neutral'],Legendary,3.7,['Elemental'],
3,Battlecry :  If you control no other minions  gain Taunt and Divine Shield ,2.0,4.0,['Neutral'],Rare,4.4,,
5,Battlecry :  Deal 6 damage randomly split among other friendly minions ,6.0,6.0,['Neutral'],Epic,2.2,['Beast'],
2,Deathrattle :  Draw a card ,2.0,1.0,['Neutral'],Common,4.2,,
3,Battlecry : Set the Health of all other minions to 1 Deathrattle : Deal 1 damage to all minions ,3.0,2.0,"['Paladin', 'Warrior']",Legendary,4.7,,
7,Battlecry :  Deal 2 damage to all other minions  If any die  repeat this Battlecry ,4.0,4.0,['Warlock'],Legendary,4.8,,
9,Battlecry :  Equip a 3/8 Blood Fury ,,,['Warlock'],Legendary,4.4,,
8,Battlecry : Raise ALL of yourCorpses as 1/1 Risen Golems withRush  For each that can't fit  give one +2/+2 ,9.0,7.0,['Death Knight'],Legendary,3.8,['Undead'],
6,Taunt,6.0,5.0,['Neutral'],,2.1,,
4,Battlecry : Reorder your deck from highest Cost card to lowest Cost card ,4.0,5.0,['Neutral'],Legendary,4.5,,
2,Whenever a player casts a spell  put a copy into the other player’s hand ,0.0,4.0,['Neutral'],Legendary,2.3,,
7,Battlecry : Double the stats of all minions in your deck ,7.0,7.0,['Neutral'],Legendary,4.0,,
4,Deathrattle : Spend all your Mana  Summon that many 2/2 Zombies withRush ,5.0,4.0,['Neutral'],Rare,2.5,['Undead'],
1,Summon two 1/1 Silver Hand Recruits ,,,['Paladin'],Common,3.1,,
1,Questline : Gain 4 Attack with your hero Reward : Gain 5 Armor ,,,['Druid'],Legendary,2.2,,
2,Deathrattle :  Give your minions +1 Attack ,1.0,1.0,['Neutral'],Common,1.7,,
4,You must be logged in to post a comment ,5.0,4.0,['Neutral'],Common,2.7,['Beast'],
7,At the end of your turn  attack a random enemy minion  If it dies  gain +3/+3 ,7.0,7.0,['Warrior'],Legendary,2.9,,
5,Battlecry : For the rest of the game  after you summon a Silver Hand Recruit  give itDivine Shield ,5.0,5.0,['Paladin'],Legendary,4.6,['Demon'],
5,Battlecry :  Discover a Druid  Rogue  or Shaman card ,5.0,3.0,"['Druid', 'Rogue', 'Shaman']",Rare,2.7,,
5,Stealth  Whenever this attacks and kills a minion  gain Stealth ,5.0,5.0,['Rogue'],Epic,3.6,,
4,After this minion attacks a hero  transform it into a random 6-Cost minion ,3.0,5.0,['Shaman'],Epic,3.9,,
3,Your first spell each turn costs (2) less  Lasts until you don't play a spell on your turn ,,,['Priest'],Legendary,4.7,,Holy
1,Inspire :  Gain +1 Attack ,1.0,2.0,['Neutral'],Common,2.9,,
8,TauntDeathrattle : Go dormant  Restore 5 Health to awaken this minion ,4.0,8.0,['Druid'],Legendary,3.4,,
6,Battlecry :  If your weapon has at least 3 Attack  gain +4/+4 ,5.0,5.0,['Rogue'],Epic,3.7,['Pirate'],
3,Battlecry : Shuffle 2 Soul Fragments into your deck Corrupt : Draw a card ,3.0,4.0,"['Hunter', 'Warlock', 'Demon Hunter']",Rare,4.1,,
2,After a friendly minion is healed  give it +2 Attack ,1.0,4.0,['Priest'],Common,2.9,['Elemental'],
2,Deal 3 damage to a minion  Your next spell this turn costs (2) less ,,,['Druid'],Common,4.5,,Arcane
5,Draw 2 cards  Minions drawn cost (2) less ,,,['Druid'],Epic,2.9,,Arcane
7,Change the Cost of minions in your deck to (1) ,,,['Mage'],Legendary,4.3,,
2,Battlecry : If you control a Murloc  gain +1/+1 ,3.0,2.0,['Neutral'],Common,4.5,['Murloc'],
2,After you summon a Murloc  give it +1 Attack andRush ,1.0,3.0,['Neutral'],Common,4.1,['Murloc'],
7,Battlecry :  Cast each spell you cast on your minions this game on this one ,1.0,1.0,['Paladin'],Legendary,3.7,,
5,Whenever you cast a spell  add a random Priest spell to your hand ,3.0,5.0,['Priest'],Legendary,3.6,['Elemental'],
2,Battlecry :  Deal 3 damage randomly split between all other characters ,3.0,2.0,['Neutral'],Common,3.0,,
4,Battlecry :  Randomly toss 3 hats to other minions  Each hat gives +1/+1 ,3.0,2.0,['Neutral'],Rare,2.2,,
2,Deathrattle :  Put a Secret from your deck into the battlefield ,2.0,2.0,['Neutral'],Common,4.6,,
6,Battlecry : Fill each player's board with 1/1 Imps ,4.0,4.0,['Neutral'],Rare,2.5,['Demon'],
6,Battlecry :  Choose a friendly minion  Swap it with a minion in your deck ,4.0,3.0,['Neutral'],Legendary,3.2,,
3,Battlecry : Discover a copy of a card in your opponent's hand ,3.0,2.0,['Priest'],Legendary,4.3,,
5,Battlecry :  Deal 6 damage randomly split between all other characters ,5.0,4.0,['Neutral'],Rare,3.4,,
8,Battlecry : Deal 12 damage randomly split among all other characters ,9.0,8.0,['Neutral'],Epic,1.6,,
2,Deal 1 damage to all enemy minions  Summon a random 1-Cost minion ,,,['Shaman'],Rare,3.8,,Nature
2,You start the game as a different class until you play a Rogue card ,3.0,2.0,['Rogue'],Legendary,3.7,,
6,Poisonous,2.0,8.0,['Neutral'],Legendary,2.5,['Beast'],
3,RushWhenever this attacks a minion Silence it ,2.0,3.0,"['Hunter', 'Demon Hunter']",Rare,3.5,,
3,After you play a 1-Cost minion  give it +1 Attack andRush ,1.0,6.0,['Neutral'],Epic,3.2,,
2,After you cast a spell  deal 1 damage to a random enemy minion ,1.0,3.0,['Mage'],Common,2.8,['Beast'],
1,Discover a spell that costs (3) or less ,,,['Mage'],Rare,3.2,,Arcane
3,After a friendly Murloc dies  add a random Legendary card to your hand ,3.0,4.0,['Shaman'],Epic,3.0,['Murloc'],
7,Battlecry : Recast a spell from each spell school you've cast this game ,,,['Mage'],Legendary,3.5,,
2,Your Arcane spells cost (1) less ,3.0,2.0,['Mage'],Common,4.6,,
3,You must be logged in to post a comment ,5.0,1.0,['Neutral'],,2.4,['Elemental'],
4,Also damage the minions next to whomever he attacks ,5.0,3.0,['Warrior'],Epic,2.2,,
3,After your hero attacks  draw until you have 3 cards ,3.0,,"['Hunter', 'Demon Hunter']",Common,4.7,,
4,Dormant Battlecry : Summon three 1/3 enemy Warders  When they die  destroy all minions and awaken ,12.0,12.0,['Neutral'],Legendary,3.8,['Demon'],
4,Your Hero Power costs (1) ,2.0,6.0,['Neutral'],Common,2.8,,
4,Battlecry : Choose a minion  It goesDormant for 2 turns ,4.0,3.0,['Neutral'],Legendary,4.5,,
2,Battlecry : Add a Coin to your hand Deathrattle : Give your opponent one ,3.0,2.0,['Neutral'],Rare,2.1,,
9,Deathrattle :  Replace your hero with Ragnaros  the Firelord ,9.0,7.0,['Neutral'],Legendary,2.5,,
1,Quest : Play 5Reborn minions Reward : Emperor Wraps ,,,['Paladin'],Legendary,3.4,,
1,Whenever you discard a card  draw a card ,1.0,3.0,['Warlock'],Common,3.4,['Demon'],
5,Destroy a minion  Costs (1) less for each card in your deck that didn't start there ,,,['Rogue'],Epic,3.5,,
7,Choose One - Summon 2 Poisonous Spiders; or 2 Scarabs with Taunt ,,,['Druid'],Legendary,3.6,,
9,Your other Demons have +2/+2  Your hero is Immune ,9.0,7.0,['Warlock'],Legendary,4.7,['Demon'],
4,RebornAt the end of your turn  spend 4Corpses to summon a copy of this minion ,2.0,4.0,['Death Knight'],Common,2.5,['Undead'],
7,Battlecry :  Equip a random weapon ,6.0,5.0,['Warrior'],Legendary,3.7,,
7,Deathrattle :  Shuffle this minion into your deck ,9.0,7.0,['Druid'],Legendary,3.4,['Beast'],
9,Spell Damage +5,4.0,12.0,['Neutral'],Legendary,4.6,['Dragon'],
5,Battlecry : If you're holding a Dragon Discoveran upgraded Mage spell ,2.0,8.0,['Mage'],Legendary,4.7,['Dragon'],
9,Battlecry : Draw spells until your hand is full ,4.0,12.0,['Neutral'],Legendary,3.5,['Dragon'],
2,Battlecry : If you have a weapon equipped  gain +1/+1 ,2.0,3.0,['Warrior'],Common,3.1,,
2,Deal 3 damage to a minion and 1 damage to all other minions ,,,['Warrior'],Common,3.7,,
2,Whenever you cast a spell  gain +2 Attack this turn ,1.0,3.0,['Neutral'],Rare,2.6,,
3,Secret :  When your opponent casts a spell  add a copy to your hand that costs (0) ,,,['Mage'],Rare,3.9,,Arcane
1,Your opponent has 2 fewer Mana Crystals next turn ,,,"['Hunter', 'Demon Hunter']",Common,4.3,,Fel
2,Battlecry : For each spell you've cast this turn  add a random Mage spell to your hand ,2.0,2.0,['Mage'],Epic,4.2,['Elemental'],
2,Overheal : Summon a 2/2 Crystal ,2.0,3.0,['Priest'],Epic,4.3,['Elemental'],
8,Costs (1) less for each card you've played this game that didn't start in your deck ,8.0,8.0,['Mage'],Epic,4.0,['Elemental'],
2,Spell Damage +1,0.0,6.0,['Neutral'],Common,1.9,['Elemental'],
3,At the end of your turn  draw a card ,0.0,3.0,['Shaman'],Rare,4.0,['Totem'],
2,ALL minions cost (1) more ,2.0,2.0,['Neutral'],Rare,2.3,,
1,Whenever you cast a spell  gain +1 Attack ,1.0,2.0,['Mage'],Common,4.3,,
2,Battlecry : If you've used your Hero Power this turn  draw a card ,2.0,3.0,['Neutral'],Common,4.0,['Beast'],
3,Battlecry : Give a friendly Demon +3 Attack andLifesteal this turn ,3.0,4.0,['Warlock'],Common,4.5,['Demon'],
3,Battlecry :  Choose a friendly minion  Shuffle a copy into your deck ,3.0,4.0,['Mage'],Epic,4.1,,
3,Battlecry : Help Mankrik find his wife! She was last seen somewhere in your deck ,3.0,4.0,['Neutral'],Legendary,3.7,,
8,Battlecry :  Summon a 0/8 Treasure Chest for your opponent  (Break it for awesome loot!),6.0,6.0,['Neutral'],Legendary,3.1,,
3,Choose One - Give a minion +4 Attack; or +4 Health and Taunt ,,,['Druid'],Common,2.6,,Nature
2,Draw a card  If it's not a minion  deal 3 damage to the lowest Health enemy ,,,"['Hunter', 'Demon Hunter']",Common,3.3,,
4,Choose One - Give a minion +2/+4 and Taunt; or Summon two 3/2 Raptors ,,,['Druid'],Rare,2.8,,Nature
1,Give your minions +1/+1 ,,,['Druid'],Common,4.3,,
2,Give a minion +2/+2  If it hasTaunt  add a copy of it to your hand ,,,['Druid'],Rare,3.5,,Nature
2,Give a minion Taunt and +2/+3  (+2 Attack/+3 Health),,,['Druid'],Rare,3.0,,Nature
2,Give a minion +2/+2  If it's a Beast  draw a card ,,,['Druid'],Common,4.1,,
4,Deal 4 damage to a minion Discovera spell ,,,['Hunter'],Common,3.6,,
6,Battlecry : Spend up to 5Corpses  Deal 2 damage to a random enemy for each ,5.0,5.0,['Death Knight'],Rare,3.9,['Undead'],
4,Battlecry : Shuffle 2 Soul Fragments into your deck ,4.0,,"['Hunter', 'Demon Hunter']",Common,4.2,,
3,Battlecry :  Summon a 2/1 Poisonous Drakeslayer for your opponent ,5.0,4.0,['Neutral'],Common,2.8,['Dragon'],
7,RushAfter this attacks  add a random 8-Cost minion to your hand ,7.0,7.0,['Druid'],Epic,3.6,['Beast'],
3,Battlecry : If you cast a spell last turn Discover a spell ,3.0,4.0,['Shaman'],Common,3.9,['Elemental'],
7,Deal 10 damage randomly split between all enemies ,,,['Mage'],Rare,2.9,,Shadow
3,Battlecry :  If you control a Secret  play a Secret from your deck ,2.0,4.0,['Neutral'],Epic,4.0,,
6,RushDeathrattle : Summon a 2/2 copy of another minion in your deck ,4.0,4.0,['Neutral'],Common,3.2,,
4,Silence all enemy minions  Draw a card ,,,['Priest'],Rare,3.5,,Holy
5,Force each minion to attack another random minion ,,,['Priest'],Rare,3.9,,Shadow
7,Transform all minions into 1/1 Sheep ,,,['Mage'],Epic,4.3,,Arcane
9,Summon 3 friendly minions that died this game ,,,['Priest'],Rare,3.3,,Holy
6,Battlecry :  Reveal a minion in each deck  If yours costs more  gain Taunt and Divine Shield ,5.0,6.0,['Neutral'],Rare,3.3,,
9,Battlecry :  Recruit a 1  2  and 3-Attack minion ,5.0,5.0,['Neutral'],Legendary,3.2,,
3,Battlecry :  If you have a minion with Spell Damage  gain +2/+2 ,4.0,2.0,['Neutral'],Epic,2.7,,
4,Battlecry : Give a friendly minion Stealth until your next turn ,4.0,4.0,['Rogue'],Rare,2.1,,
4,Battlecry :  Transform a friendly minion into a random one that costs (1) more ,4.0,5.0,['Shaman'],Rare,4.8,,
2,At the end of your turn  give another random friendly minion +1 Attack ,1.0,3.0,['Neutral'],Rare,2.4,,
3,Discovera minion from your deck  If all 3 are Beasts  draw them all ,,,['Hunter'],Epic,4.4,,
5,Taunt  Battlecry : If you have 4 or more Armor  gain +4/+4 ,4.0,4.0,['Warrior'],Common,3.4,,
6,Battlecry : Summon a minion from your deck  It attacks the enemy hero  then dies ,4.0,4.0,['Hunter'],Legendary,2.9,,
9,All targets are chosen randomly ,5.0,4.0,['Neutral'],Legendary,2.7,,
2,Battlecry : Summon a random 2-Cost minion ,1.0,1.0,['Neutral'],Common,2.6,,
5,Battlecry : Both players equip a 1/2 Microphones  Your opponent's increases all damage they take by 1!,5.0,5.0,['Rogue'],Legendary,3.7,['Mech'],
1,Deathrattle :  If this minion has 2 or more Attack  draw a card ,1.0,2.0,['Paladin'],Epic,3.0,,
3,Battlecry : Shred a random minion in your deck to gain 4Corpses ,3.0,4.0,['Death Knight'],Epic,2.7,['Mech'],
4,Deathrattle :  Summon a minion from your deck with less Attack than this minion ,1.0,4.0,['Neutral'],Epic,2.1,['Mech'],
6,Whenever this minion takes damage  add a Spare Part card to your hand ,7.0,6.0,['Druid'],Rare,3.3,['Mech'],
3,After you summon a Mech  deal 3 damage randomly split between all enemies ,4.0,3.0,['Mage'],Common,4.0,['Mech'],
6,Deathrattle :  Summon a 7/7 Mechanical Dragon ,2.0,2.0,['Neutral'],Rare,2.8,['Mech'],
4,Deathrattle :  Give each player a Spare Part ,4.0,5.0,['Neutral'],Common,3.9,['Mech'],
5,Deathrattle :  Summon an 8/8 Robosaur ,0.0,5.0,['Paladin'],Common,3.4,['Mech'],
1,Deathrattle :  Summon a 1/1 Jo-E Bot ,1.0,1.0,['Neutral'],Common,4.3,['Mech'],
10,Deathrattle :  If you have no cards in your deck  hand  and battlefield  destroy the enemy hero ,10.0,10.0,['Neutral'],Legendary,3.3,['Mech'],
2,Your Mechs cost (1) less ,2.0,3.0,['Neutral'],Common,4.7,['Mech'],
8,Battlecry :  Equip Atiesh  Greatstaff of the Guardian ,7.0,7.0,['Neutral'],Legendary,4.3,,
2,Battlecry :  If you control a Secret  deal 3 damage ,2.0,3.0,['Mage'],Common,4.3,,
1,At the end of your turn  add a 2/2 Adventurer with a random bonus effect to your hand ,0.0,2.0,['Neutral'],Common,2.4,,
9,Whenever an enemy minion dies  summon a Leper Gnome ,9.0,7.0,['Neutral'],Legendary,2.7,['Mech'],
0,Each time you play a minion this turn  add a random Shaman spell to your hand ,,,['Shaman'],Epic,3.5,,
2,Battlecry :  Add a random Elemental to your hand ,2.0,3.0,['Shaman'],Common,3.9,['Elemental'],
5,Battlecry : Give a random friendly Beast  Dragon  and Murloc +2/+2 ,4.0,4.0,['Neutral'],Common,3.0,,
5,Battlecry :  Choose a friendly Beast  Summon a copy of it ,4.0,4.0,['Druid'],Common,4.6,,
4,At the end of your turn  put a random spell on the top of your opponent's deck ,3.0,5.0,['Neutral'],Common,2.5,['Naga'],
3,Battlecry :  Discovera Mage minion ,3.0,2.0,['Mage'],Common,3.5,['Beast'],
3,Battlecry :  Give your other Mechs +2 Attack ,3.0,3.0,['Hunter'],Rare,3.4,['Mech'],
1,TauntBattlecry : If you've cast a Fel spell this turn  gain +2/+2 ,1.0,2.0,"['Hunter', 'Demon Hunter']",Common,3.8,['Murloc'],
4,Swap your Hero Power to Deal 4 damage  After 2 uses  swap it back ,,,"['Hunter', 'Demon Hunter']",Legendary,4.0,,Fel
6,Deal 15 damage to a minion and 3 damage to adjacent ones ,,,['Mage'],Epic,4.1,,Fire
6,Battlecry :  For each card in your hand  deal 1 damage to a random enemy ,3.0,3.0,['Mage'],Rare,2.5,,
3,After you play a 1-Cost card  draw a 2-Cost card  (Then increase!),2.0,4.0,['Neutral'],Rare,2.8,['Mech'],
3,Draw 2 cards Finale : Give your weapon +2 Attack ,,,['Rogue'],Common,3.7,,
2,At the start of each turn  gain +1 Attack ,1.0,2.0,['Neutral'],Common,3.7,['Mech'],
2,RebornAt the end of your turn  give another random friendly minion +1 Attack ,1.0,2.0,['Paladin'],Epic,3.9,['Mech'],
3,Battlecry :  Summon two 1/1 Microbots ,2.0,1.0,['Neutral'],Common,2.4,,
6,Divine Shield  LifestealDeathrattle : Shuffle a Fragment into your deck that resummons Mi'da when drawn ,4.0,6.0,['Priest'],Legendary,3.9,,
4,Battlecry : Gain +1 Attack for each other card in your hand ,1.0,4.0,['Neutral'],Rare,3.4,['Dragon'],
2,Taunt,1.0,5.0,['Warlock'],Common,3.5,['Demon'],
4,Battlecry : Spend up to 3Corpses Freeze that many enemy minions ,4.0,,['Death Knight'],Epic,4.0,,
4,RushBattlecry :  Gain +3 Attack this turn ,2.0,5.0,['Warrior'],Rare,3.9,,
2,Battlecry :  Enemy spells cost (0) next turn ,4.0,4.0,['Neutral'],Legendary,2.1,,
3,Draw a card  then add a copy of it to your hand ,,,['Rogue'],Rare,3.2,,Nature
5,At the start of your turn  if you have at least 3 Mechs  destroy them all and form V-07-TR-0N ,4.0,5.0,['Neutral'],Legendary,3.0,['Mech'],
2,Deal 5 damage to the enemy hero ,,,['Priest'],Common,3.6,,Shadow
10,Take control of an enemy minion ,,,['Priest'],,4.1,,
3,Battlecry :  If your opponent has 4 or more minions  take control of one at random ,3.0,3.0,['Neutral'],Rare,4.4,,
2,Deathrattle : Add a copy of a card in your opponent's deck to your hand ,,,['Priest'],Common,3.5,['Undead'],
1,Deal 2 damage to a minion  If it dies  deal 3 damage to the enemy hero ,,,['Priest'],Common,4.5,,Shadow
1,Put a copy of a random card in your opponent's hand into your hand ,,,['Priest'],,3.2,,
3,Hero Powers are disabled ,2.0,5.0,['Neutral'],Rare,3.9,,
3,Battlecry : Choose an enemy minion Deathrattle : Summon a new copy of it ,3.0,3.0,['Priest'],Legendary,3.4,,
4,Put a copy of a random minion from your opponent's deck into the battlefield ,,,['Priest'],Epic,3.1,,Shadow
3,Battlecry : Swap hands and decks with your opponent until your next turn ,1.0,3.0,['Priest'],Legendary,4.2,,
2,Deal 5 damage randomly split among all minions ,,,['Warrior'],Common,3.5,,
3,StealthSpell Damage +1,3.0,1.0,['Neutral'],Epic,2.1,,
8,Draw 3 cards  Summon a Plant withTauntand stats equal to your hand size ,,,['Druid'],Common,4.0,,Nature
3,Battlecry :  Choose a friendly minion  Summon a 1/1 copy of it ,2.0,3.0,['Priest'],Rare,4.1,,
4,Choose One - Summon a 2/2 Slime; or gain an empty Mana Crystal ,3.0,3.0,['Druid'],Rare,4.5,,
3,Secret :  After your opponent plays a minion  summon a copy of it ,,,['Mage'],Common,4.1,,Arcane
1,Summon two 0/2 minions with Taunt ,,,['Mage'],,3.6,,
3,Battlecry : Swap the top card of your deck with your opponent's ,3.0,3.0,['Neutral'],Epic,2.2,,
4,Battlecry : Summon a copy of this Infuse (3) : Summon two copies instead ,3.0,3.0,['Warlock'],Rare,4.0,['Demon'],
2,Secret :  When a character attacks your hero  instead he attacks another random character ,,,['Hunter'],Rare,3.1,,
8,RushAfter this attacks  gain +1 Attack and attack a random enemy minion ,3.0,10.0,['Neutral'],Rare,2.1,['Undead'],
6,MagneticAt the end of your turn  deal 1 damage to all other characters ,4.0,4.0,['Neutral'],Rare,2.8,['Mech'],
1,This has all minion types ,1.0,3.0,['Neutral'],Epic,4.5,['Amalgam'],
6,Rush  Battlecry : Fill your opponent's hand with Bananas ,10.0,10.0,['Hunter'],Legendary,4.0,['Beast'],
1,Deathrattle :  Restore 4 Health to both players ,2.0,2.0,['Neutral'],Common,4.5,,
5,Battlecry : Give a friendly minion +3/+3 Overload :  (1),4.0,4.0,['Shaman'],Common,3.9,,
4,Whenever you play an Echo card  gain +1/+1 ,3.0,5.0,['Rogue'],Rare,3.1,,
1,Discovera copy of a card your opponent played this game ,,,['Rogue'],Common,4.0,,
2,All minions take double damage from spells ,2.0,4.0,['Neutral'],Epic,3.6,['Demon'],
8,TauntDeathrattle : Gain 8 Armor ,8.0,8.0,['Neutral'],Common,3.6,['Demon'],
6,Battlecry :  Destroy a minion  Deathrattle :  Resummon it ,3.0,3.0,['Neutral'],Rare,3.4,,
6,All minions have a 50% chance to attack the wrong enemy ,7.0,6.0,['Neutral'],Legendary,2.3,,
6,50% chance to attack the wrong enemy ,8.0,5.0,['Neutral'],Rare,1.9,,
